Name,Description,Section,Parent Task,Seção do Manual
7.5.2 Construa o dashboard do vendedor com foco em orientação de ação.,"Construa o dashboard do vendedor com foco em orientação de ação. O vendedor não precisa de análise estratégica: precisa saber o que fazer hoje. O dashboard deve mostrar: leads sem contato há mais de X dias, oportunidades paradas além do tempo médio de permanência, meta do mês com percentual atingido e próximas tarefas do CRM. Esse painel substitui a pergunta ""o que devo fazer agora?"" por uma resposta visual imediata.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelo resultado. Empresa média: Gerente de Vendas ou Coordenador de Performance Comercial. Empresa grande: Head de Sales Performance ou Revenue Operations Manager.",Seção 7: Gestão de Performance Comercial,7.5. Dashboards Comerciais Dinâmicos e Acessíveis,Seção 7: Gestão de Performance Comercial
7.5.3 Construa o dashboard do gestor com foco em diagnóstico de pipeline.,"Construa o dashboard do gestor com foco em diagnóstico de pipeline. O gestor precisa enxergar a saúde do funil coletivo e identificar onde intervir. O painel deve mostrar: pipeline por etapa comparado ao modelo saudável (tarefa 3.5), forecast por categoria com gap para a meta, taxas de conversão por etapa com variação em relação à linha de base, indicadores de topo de funil da semana e performance individual comparada entre vendedores. Esse painel é aberto no início de toda reunião de pipeline review.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelo resultado. Empresa média: Gerente de Vendas ou Coordenador de Performance Comercial. Empresa grande: Head de Sales Performance ou Revenue Operations Manager.",Seção 7: Gestão de Performance Comercial,7.5. Dashboards Comerciais Dinâmicos e Acessíveis,Seção 7: Gestão de Performance Comercial
7.5.4 Construa o dashboard da liderança sênior com foco em tendência e decisão estratégica.,"Construa o dashboard da liderança sênior com foco em tendência e decisão estratégica. O painel deve mostrar: North Star Metric com tendência dos últimos seis meses, NRR da base, forecast do trimestre versus meta, CAC por canal e LTV por segmento, e alertas de desvios críticos gerados pelo BI preditivo (tarefa 5.5). Esse painel deve ser atualizável em tempo real e acessível em qualquer dispositivo.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelo resultado. Empresa média: Gerente de Vendas ou Coordenador de Performance Comercial. Empresa grande: Head de Sales Performance ou Revenue Operations Manager.",Seção 7: Gestão de Performance Comercial,7.5. Dashboards Comerciais Dinâmicos e Acessíveis,Seção 7: Gestão de Performance Comercial
7.5.5 Configure a atualização automática de todos os dashboards.,"Configure a atualização automática de todos os dashboards. Dados que precisam de atualização manual são dados que ficam desatualizados. Configure as conexões entre CRM, ERP e BI para que os dashboards reflitam a realidade do pipeline sem depender de nenhuma ação humana entre uma atualização e outra. Defina a frequência de atualização por tipo de dado: pipeline em tempo real, métricas financeiras diariamente, indicadores estratégicos semanalmente.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelo resultado. Empresa média: Gerente de Vendas ou Coordenador de Performance Comercial. Empresa grande: Head de Sales Performance ou Revenue Operations Manager.",Seção 7: Gestão de Performance Comercial,7.5. Dashboards Comerciais Dinâmicos e Acessíveis,Seção 7: Gestão de Performance Comercial
7.5.6 Estabeleça o protocolo de uso dos dashboards nas reuniões.,"Estabeleça o protocolo de uso dos dashboards nas reuniões. Defina que toda reunião comercial começa com o dashboard aberto na tela, não com uma apresentação preparada. O dashboard é a agenda visual da reunião: os pontos de atenção que aparecem nele definem o que será discutido. Esse protocolo elimina reuniões preparadas com dados selecionados e força a discussão sobre o que a realidade mostra.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelo resultado. Empresa média: Gerente de Vendas ou Coordenador de Performance Comercial. Empresa grande: Head de Sales Performance ou Revenue Operations Manager.",Seção 7: Gestão de Performance Comercial,7.5. Dashboards Comerciais Dinâmicos e Acessíveis,Seção 7: Gestão de Performance Comercial
7.6. Hierarquia de Métricas Clara e Comunicada,"TAREFA MACRO
Definir e comunicar a hierarquia de métricas da operação comercial, diferenciando leading indicators de lagging indicators e organizando os indicadores por nível de decisão. O objetivo é garantir que o time comercial saiba quais métricas predizem resultado futuro e quais registram resultado passado, priorizando ações sobre os indicadores que ainda podem ser influenciados.

LÓGICA E IMPORTÂNCIA
Times que não diferenciam leading de lagging indicators gerenciam sempre pelo retrovisor. Quando a meta do mês não foi batida, a discussão é sobre o que já aconteceu. Quando o pipeline está vazio, o problema já tem 60 dias de história. A liderança reage ao passado porque não estava monitorando os sinais que antecipavam o futuro. Leading indicators são as atividades e comportamentos que predizem o resultado antes que ele aconteça: volume de prospecções, número de reuniões de descoberta, propostas enviadas, taxa de resposta nas cadências. Lagging indicators são os resultados que já se consolidaram: receita fechada, churn do mês, NPS do trimestre. Os dois têm valor, mas papéis diferentes. Lagging indica onde a empresa chegou. Leading indica onde vai chegar. A hierarquia de métricas resolve a confusão entre esses dois tipos ao organizar os indicadores em camadas com funções distintas. A liderança monitora os lagging para avaliar resultado e os leading para antecipar e intervir. O vendedor monitora seus leading diariamente porque são os únicos que ainda pode influenciar hoje. Essa tarefa depende da North Star Metric (tarefa 1.3) e das métricas de topo de funil (tarefa 2.7). A hierarquia definida aqui estrutura os dashboards (tarefa 7.5) e a cadência de análise (tarefa 7.7).

REQUISITOS
- North Star Metric definida como indicador principal da operação (tarefa 1.3 concluída). - Métricas de topo de funil mapeadas com critérios de cálculo documentados (tarefa 2.7 concluída). - CRM com dados históricos suficientes para identificar correlação entre leading e lagging indicators. - Liderança comercial disponível para validar e comunicar a hierarquia ao time.

VALIDAÇÃO
- O inventário de todos os indicadores monitorados foi levantado e classificado como leading ou lagging? - Os indicadores estão organizados em três camadas com audiência e frequência definidas? - Os indicadores sem uso real foram removidos da hierarquia ativa? - A hierarquia está documentada em formato visual de uma página? - A comunicação ao time foi realizada com explicação da diferença entre leading e lagging e conexão com resultado coletivo?

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelo resultado. Empresa média: Gerente de Vendas ou Coordenador de Performance Comercial. Empresa grande: Head de Sales Performance ou Revenue Operations Manager.",Seção 7: Gestão de Performance Comercial,,Seção 7: Gestão de Performance Comercial
7.6.1 Liste todos os indicadores atualmente monitorados pela operação comercial.,"Liste todos os indicadores atualmente monitorados pela operação comercial. Inclua tudo que aparece em relatórios, dashboards e reuniões, independentemente de frequência ou relevância percebida. Esse inventário revela duplicidades, indicadores sem uso real e lacunas de monitoramento.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelo resultado. Empresa média: Gerente de Vendas ou Coordenador de Performance Comercial. Empresa grande: Head de Sales Performance ou Revenue Operations Manager.",Seção 7: Gestão de Performance Comercial,7.6. Hierarquia de Métricas Clara e Comunicada,Seção 7: Gestão de Performance Comercial
7.6.2 Classifique cada indicador como leading ou lagging.,"Classifique cada indicador como leading ou lagging. Leading: volume de prospecções, reuniões agendadas, propostas enviadas, taxa de resposta de cadências, leads qualificados por semana, atividades registradas no CRM. Lagging: receita fechada, taxa de conversão consolidada, churn do período, NPS, CAC e LTV. Indicadores que geram dúvida devem ser classificados pela pergunta: esse número pode ser influenciado por uma ação tomada hoje? Se sim, é leading. Se não, é lagging.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelo resultado. Empresa média: Gerente de Vendas ou Coordenador de Performance Comercial. Empresa grande: Head de Sales Performance ou Revenue Operations Manager.",Seção 7: Gestão de Performance Comercial,7.6. Hierarquia de Métricas Clara e Comunicada,Seção 7: Gestão de Performance Comercial
7.6.3 Organize os indicadores em três camadas hierárquicas.,"Organize os indicadores em três camadas hierárquicas. A primeira camada é estratégica: North Star Metric e dois ou três lagging indicators de resultado global (NRR, receita total, churn). A segunda camada é tática: métricas de resultado por etapa do funil (taxas de conversão, ciclo de venda, ticket médio). A terceira camada é operacional: leading indicators de atividade por vendedor (volume de prospecções, reuniões, propostas). Cada camada tem uma audiência primária e uma frequência de revisão adequada.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelo resultado. Empresa média: Gerente de Vendas ou Coordenador de Performance Comercial. Empresa grande: Head de Sales Performance ou Revenue Operations Manager.",Seção 7: Gestão de Performance Comercial,7.6. Hierarquia de Métricas Clara e Comunicada,Seção 7: Gestão de Performance Comercial
7.6.4 Elimine os indicadores que ninguém usa para decidir.,"Elimine os indicadores que ninguém usa para decidir. Todo indicador que aparece em relatório mas nunca gerou uma ação deve ser removido da hierarquia ativa. Indicadores sem consequência consomem atenção sem gerar valor. O objetivo é ter menos métricas com mais impacto, não mais métricas com menos clareza.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelo resultado. Empresa média: Gerente de Vendas ou Coordenador de Performance Comercial. Empresa grande: Head de Sales Performance ou Revenue Operations Manager.",Seção 7: Gestão de Performance Comercial,7.6. Hierarquia de Métricas Clara e Comunicada,Seção 7: Gestão de Performance Comercial
7.6.5 Documente a hierarquia em formato visual simples.,"Documente a hierarquia em formato visual simples. Crie uma representação em uma página que mostre as três camadas com os indicadores de cada uma, a audiência primária e a frequência de revisão. Esse documento é a referência para construção dos dashboards (tarefa 7.5) e para comunicação ao time.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelo resultado. Empresa média: Gerente de Vendas ou Coordenador de Performance Comercial. Empresa grande: Head de Sales Performance ou Revenue Operations Manager.",Seção 7: Gestão de Performance Comercial,7.6. Hierarquia de Métricas Clara e Comunicada,Seção 7: Gestão de Performance Comercial
